EndoBench_index,image_path,EndoBench_task,EndoBench_orig_Q,EndoBench_orig_A (gt),Kvasir_Q (current),Kvasir_A (current)
2282,image_2282.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If so, please identify the specific type of abnormality.",erosion,Does this image contain any finding?,Yes
2283,image_2283.jpg,Lesion Type Identification,"Examine this endoscopic image for any pathological findings. Should any be identified, what specific type of anomaly is evident?",erosion,Does this image contain any finding?,Yes
2284,image_2284.jpg,Lesion Type Identification,"Assess this endoscopic image for any pathological findings. Should abnormalities be identified, what classifications do they fall under?",erosion,Does this image contain any finding?,Yes
2285,image_2285.jpg,Lesion Type Identification,"Upon reviewing this endoscopic image, could you identify any pathological findings? If abnormalities are present, what specific types can be discerned?",erosion,Does this image contain any finding?,Yes
2286,image_2286.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",erosion,Does this image contain any finding?,Yes
2287,image_2287.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be observed?",erosion,Does this image contain any finding?,Yes
2288,image_2288.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",erosion,Does this image contain any finding?,Yes
2289,image_2289.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what specific type of abnormality could be indicated?",erosion,Does this image contain any finding?,Yes
2290,image_2290.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be observed?",erosion,Does this image contain any finding?,Yes
2291,image_2291.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what specific type of abnormality could be present?",erosion,Does this image contain any finding?,Yes
2292,image_2292.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,erosion,Does this image contain any finding?,Yes
2293,image_2293.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",erosion,Does this image contain any finding?,Yes
2294,image_2294.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,erosion,Does this image contain any finding?,Yes
2295,image_2295.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly can be identified?",erosion,Does this image contain any finding?,Yes
2296,image_2296.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,erosion,Does this image contain any finding?,Yes
2297,image_2297.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly can be identified?",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2298,image_2298.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2299,image_2299.jpg,Lesion Type Identification,"Examine this endoscopic image for any pathological findings. If any are identified, what specific type of anomaly can be discerned?",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2300,image_2300.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2301,image_2301.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the identified abnormality.",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2302,image_2302.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2303,image_2303.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2304,image_2304.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the observed anomaly.",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2305,image_2305.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific type do they appear to be?",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2306,image_2306.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, could you specify their nature?",lymph follicle hyperplasia,Does this image contain any finding?,Yes
2307,image_2307.jpg,Lesion Type Identification,"Examine this endoscopic image for any potential irregularities. If any are identified, what specific type of abnormality can be discerned?",lymphangiectasia,Does this image contain any finding?,Yes
2308,image_2308.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",lymphangiectasia,Does this image contain any finding?,Yes
2309,image_2309.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the identified anomaly.",lymphangiectasia,Does this image contain any finding?,Yes
2310,image_2310.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",lymphangiectasia,Does this image contain any finding?,Yes
2311,image_2311.jpg,Lesion Type Identification,What specific abnormality can be discerned from the findings presented in this endoscopic image?,lymphangiectasia,Does this image contain any finding?,Yes
2312,image_2312.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. If any are identified, what specific type of abnormality can be discerned?",No abnormality,Does this image contain any finding?,No
2313,image_2313.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",No abnormality,Does this image contain any finding?,No
2314,image_2314.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",No abnormality,Does this image contain any finding?,No
2315,image_2315.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be discerned?",No abnormality,Does this image contain any finding?,No
2316,image_2316.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",No abnormality,Does this image contain any finding?,No
2317,image_2317.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the identified abnormality.",No abnormality,Does this image contain any finding?,No
2318,image_2318.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,No abnormality,Does this image contain any finding?,No
2319,image_2319.jpg,Lesion Type Identification,What specific abnormality can be discerned from the findings presented in this endoscopic image?,No abnormality,Does this image contain any finding?,No
2320,image_2320.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",No abnormality,Does this image contain any finding?,No
2321,image_2321.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",No abnormality,Does this image contain any finding?,No
2322,image_2322.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it indicate?",No abnormality,Does this image contain any finding?,No
2323,image_2323.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",No abnormality,Does this image contain any finding?,No
2324,image_2324.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",No abnormality,Does this image contain any finding?,No
2325,image_2325.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classification do they fall under?",No abnormality,Does this image contain any finding?,No
2326,image_2326.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",No abnormality,Does this image contain any finding?,No
2327,image_2327.jpg,Lesion Type Identification,What specific abnormality can be discerned from the findings presented in this endoscopic image?,No abnormality,Does this image contain any finding?,No
2328,image_2328.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",No abnormality,Does this image contain any finding?,No
2329,image_2329.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be discerned?",No abnormality,Does this image contain any finding?,No
2330,image_2330.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",No abnormality,Does this image contain any finding?,No
2331,image_2331.jpg,Lesion Type Identification,What kind of pathological finding can be discerned from the provided endoscopic image?,No abnormality,Does this image contain any finding?,No
2332,image_2332.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,parasitosis,Does this image contain any finding?,Yes
2333,image_2333.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should abnormalities be present, what classifications do they fall under?",parasitosis,Does this image contain any finding?,Yes
2334,image_2334.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific type do they appear to be?",polypoid lesions,Does this image contain any finding?,Yes
2334,image_2334.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific type do they appear to be?",polypoid lesions,Are there any abnormalities in the image? Check all that are present.,Polyp
2335,image_2335.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polypoid lesions,Does this image contain any finding?,Yes
2335,image_2335.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polypoid lesions,Are there any abnormalities in the image? Check all that are present.,Polyp
2336,image_2336.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polypoid lesions,Does this image contain any finding?,Yes
2336,image_2336.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polypoid lesions,Are there any abnormalities in the image? Check all that are present.,Polyp
2337,image_2337.jpg,Lesion Type Identification,What kind of pathological finding can be discerned from the provided endoscopic image?,polypoid lesions,Does this image contain any finding?,Yes
2337,image_2337.jpg,Lesion Type Identification,What kind of pathological finding can be discerned from the provided endoscopic image?,polypoid lesions,Are there any abnormalities in the image? Check all that are present.,Polyp
2338,image_2338.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific nature of the abnormalities observed?",polypoid lesions,Does this image contain any finding?,Yes
2338,image_2338.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific nature of the abnormalities observed?",polypoid lesions,Are there any abnormalities in the image? Check all that are present.,Polyp
2339,image_2339.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",ulcer,Does this image contain any finding?,Yes
2340,image_2340.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",ulcer,Does this image contain any finding?,Yes
2341,image_2341.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",ulcer,Does this image contain any finding?,Yes
2342,image_2342.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the abnormality observed.",ulcer,Does this image contain any finding?,Yes
2343,image_2343.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",ulcer,Does this image contain any finding?,Yes
2344,image_2344.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,ulcer,Does this image contain any finding?,Yes
2345,image_2345.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, could you specify their nature?",ulcer,Does this image contain any finding?,Yes
2346,image_2346.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,ulcer,Does this image contain any finding?,Yes
2347,image_2347.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should abnormalities be present, what classifications do they fall under?",ulcer,Does this image contain any finding?,Yes
2348,image_2348.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",ulcer,Does this image contain any finding?,Yes
2349,image_2349.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",ulcer,Does this image contain any finding?,Yes
2350,image_2350.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",ulcer,Does this image contain any finding?,Yes
2351,image_2351.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,ulcer,Does this image contain any finding?,Yes
2352,image_2352.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",ulcer,Does this image contain any finding?,Yes
2353,image_2353.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific nature of the anomaly?",ulcer,Does this image contain any finding?,Yes
2354,image_2354.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",ulcer,Does this image contain any finding?,Yes
2355,image_2355.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",ulcer,Does this image contain any finding?,Yes
2356,image_2356.jpg,Lesion Type Identification,What kind of pathological finding can be discerned from the provided endoscopic image?,ulcer,Does this image contain any finding?,Yes
2357,image_2357.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",ulcer,Does this image contain any finding?,Yes
2358,image_2358.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please characterize the nature of the identified anomaly.",ulcer,Does this image contain any finding?,Yes
2359,image_2359.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific types might they be?",vascular abnormalities,Does this image contain any finding?,Yes
2360,image_2360.jpg,Lesion Type Identification,"Examine this endoscopic image for any pathological findings. If any are identified, what specific type of anomaly can be observed?",vascular abnormalities,Does this image contain any finding?,Yes
2361,image_2361.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",polyps,Does this image contain any finding?,Yes
2361,image_2361.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2362,image_2362.jpg,Lesion Type Identification,What specific abnormality can be discerned from the findings presented in this endoscopic image?,polyps,Does this image contain any finding?,Yes
2362,image_2362.jpg,Lesion Type Identification,What specific abnormality can be discerned from the findings presented in this endoscopic image?,polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2363,image_2363.jpg,Lesion Type Identification,"In light of the endoscopic image presented, what specific pathological finding can be discerned?",polyps,Does this image contain any finding?,Yes
2363,image_2363.jpg,Lesion Type Identification,"In light of the endoscopic image presented, what specific pathological finding can be discerned?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2364,image_2364.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific conditions could they indicate?",polyps,Does this image contain any finding?,Yes
2364,image_2364.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific conditions could they indicate?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2365,image_2365.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be discerned?",polyps,Does this image contain any finding?,Yes
2365,image_2365.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be discerned?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2366,image_2366.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polyps,Does this image contain any finding?,Yes
2366,image_2366.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2367,image_2367.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",polyps,Does this image contain any finding?,Yes
2367,image_2367.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2368,image_2368.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific condition?",polyps,Does this image contain any finding?,Yes
2368,image_2368.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific condition?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2369,image_2369.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",polyps,Does this image contain any finding?,Yes
2369,image_2369.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2370,image_2370.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it indicate?",polyps,Does this image contain any finding?,Yes
2370,image_2370.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it indicate?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2371,image_2371.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",polyps,Does this image contain any finding?,Yes
2371,image_2371.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2372,image_2372.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it indicate?",polyps,Does this image contain any finding?,Yes
2372,image_2372.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it indicate?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2373,image_2373.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",polyps,Does this image contain any finding?,Yes
2373,image_2373.jpg,Lesion Type Identification,"Can you identify any pathological findings in this image? If present, please characterize the nature of the abnormality.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2374,image_2374.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,polyps,Does this image contain any finding?,Yes
2374,image_2374.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2375,image_2375.jpg,Lesion Type Identification,"Does this image reveal any atypical findings, and if so, what specific type of anomaly could it be?",polyps,Does this image contain any finding?,Yes
2375,image_2375.jpg,Lesion Type Identification,"Does this image reveal any atypical findings, and if so, what specific type of anomaly could it be?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2376,image_2376.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If it does, please characterize the nature of the identified anomaly.",polyps,Does this image contain any finding?,Yes
2376,image_2376.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If it does, please characterize the nature of the identified anomaly.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2377,image_2377.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be discerned?",polyps,Does this image contain any finding?,Yes
2377,image_2377.jpg,Lesion Type Identification,"Examine this endoscopic image for any irregularities. Should any be identified, what specific type of abnormality can be discerned?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2378,image_2378.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",polyps,Does this image contain any finding?,Yes
2378,image_2378.jpg,Lesion Type Identification,"Does this image reveal any pathological findings, and if so, what specific type of anomaly could it be?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2379,image_2379.jpg,Lesion Type Identification,"Examine this endoscopic image for any pathological findings. Should any be identified, what specific type of anomaly is evident?",polyps,Does this image contain any finding?,Yes
2379,image_2379.jpg,Lesion Type Identification,"Examine this endoscopic image for any pathological findings. Should any be identified, what specific type of anomaly is evident?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2380,image_2380.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please specify the nature of the identified abnormality.",polyps,Does this image contain any finding?,Yes
2380,image_2380.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please specify the nature of the identified abnormality.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2381,image_2381.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific types might they be?",polyps,Does this image contain any finding?,Yes
2381,image_2381.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific types might they be?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2382,image_2382.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",polyps,Does this image contain any finding?,Yes
2382,image_2382.jpg,Lesion Type Identification,"Analyze this endoscopic image for any pathological findings. Should any be identified, what classifications do they fall under?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2383,image_2383.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",polyps,Does this image contain any finding?,Yes
2383,image_2383.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If abnormalities are identified, please specify their nature.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2384,image_2384.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,polyps,Does this image contain any finding?,Yes
2384,image_2384.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2385,image_2385.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",polyps,Does this image contain any finding?,Yes
2385,image_2385.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2386,image_2386.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific type do they appear to be?",polyps,Does this image contain any finding?,Yes
2386,image_2386.jpg,Lesion Type Identification,"Could you analyze this endoscopic image and determine whether any pathological findings are present? If abnormalities are identified, what specific type do they appear to be?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2387,image_2387.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polyps,Does this image contain any finding?,Yes
2387,image_2387.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2388,image_2388.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what specific type of abnormality could be present?",polyps,Does this image contain any finding?,Yes
2388,image_2388.jpg,Lesion Type Identification,"Examine this endoscopic image for potential irregularities. Should any be identified, what specific type of abnormality could be present?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2389,image_2389.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please specify the nature of the identified anomaly.",polyps,Does this image contain any finding?,Yes
2389,image_2389.jpg,Lesion Type Identification,"Does this image reveal any pathological findings? If it does, please specify the nature of the identified anomaly.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2390,image_2390.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",polyps,Does this image contain any finding?,Yes
2390,image_2390.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of the abnormalities observed.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2391,image_2391.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,polyps,Does this image contain any finding?,Yes
2391,image_2391.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the provided endoscopic image?,polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2392,image_2392.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the examination of this endoscopic image?,polyps,Does this image contain any finding?,Yes
2392,image_2392.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the examination of this endoscopic image?,polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2393,image_2393.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, could you specify their nature?",polyps,Does this image contain any finding?,Yes
2393,image_2393.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, could you specify their nature?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2394,image_2394.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific type do they appear to be?",polyps,Does this image contain any finding?,Yes
2394,image_2394.jpg,Lesion Type Identification,"Please analyze the provided endoscopic image and determine whether any pathological findings are present. If abnormalities are identified, what specific type do they appear to be?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2395,image_2395.jpg,Lesion Type Identification,"Does this image reveal any atypical findings, and if so, what specific type of anomaly could it indicate?",polyps,Does this image contain any finding?,Yes
2395,image_2395.jpg,Lesion Type Identification,"Does this image reveal any atypical findings, and if so, what specific type of anomaly could it indicate?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2396,image_2396.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polyps,Does this image contain any finding?,Yes
2396,image_2396.jpg,Lesion Type Identification,"Examine the provided endoscopic image and indicate whether any pathological findings are present. If so, please specify the nature of these findings.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2397,image_2397.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",polyps,Does this image contain any finding?,Yes
2397,image_2397.jpg,Lesion Type Identification,"Does this endoscopic image reveal any pathological findings? If so, could you identify the specific type?",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2398,image_2398.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polyps,Does this image contain any finding?,Yes
2398,image_2398.jpg,Lesion Type Identification,"Examine this endoscopic image and indicate whether any pathological findings are present. If abnormalities are detected, please identify their specific nature.",polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2399,image_2399.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the examination of this endoscopic image?,polyps,Does this image contain any finding?,Yes
2399,image_2399.jpg,Lesion Type Identification,What specific pathological finding can be discerned from the examination of this endoscopic image?,polyps,Are there any abnormalities in the image? Check all that are present.,Polyp
2400,image_2400.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2401,image_2401.jpg,Lesion Type Identification,"Considering the provided image, can you determine the histopathological classification of the observed lesion?",high grade adenoma,Does this image contain any finding?,Yes
2402,image_2402.jpg,Lesion Type Identification,What kind of colorectal abnormality is illustrated in the provided image?,high grade adenoma,Does this image contain any finding?,Yes
2403,image_2403.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
2404,image_2404.jpg,Lesion Type Identification,"Based on the endoscopic visualization provided, could you identify the specific type of colorectal lesion depicted?",high grade adenoma,Does this image contain any finding?,Yes
2405,image_2405.jpg,Lesion Type Identification,Could you determine the histopathological classification of the lesion depicted in this image?,high grade adenoma,Does this image contain any finding?,Yes
